,abstract,image,links,noticia,titulos,categorias
0,"Fazem parte da greve de fome integrantes do MST, MPA e CMP",43700283782_755994acc0_b-8420481.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641193-grupo-inicia-greve-de-fome-no-stf-pela-candidatura-de-lula.html,"Um grupo de seis pessoas vai iniciar na tarde desta terça-feira (31) uma greve de fome pela libertação do ex-presidente Luiz Inácio Lula da Silva (PT). Os protestos vão ocorrer em Brasília, na frente da sede do Supremo Tribunal Federal (STF), e abrem uma série de atos que reivindicam a candidatura do petista, preso em Curitiba desde 7 de abril.Fazem parte da greve de fome integrantes do Movimento dos Trabalhadores Rurais Sem Terra (MST), do Movimento dos Pequenos Agricultores (MPA) e da Central dos Movimentos Populares (CMP).De acordo com Luiz Gonzaga (Gegê), líder da CMP, a ideia é tentar permanecer o máximo de tempo possível na sede do STF. ""Quem vai pôr fim à greve são eles (os ministros do STF). A responsabilidade é deles"", afirmou à reportagem. Ele comentou que os atos do grupo vão ocorrer diariamente no local.Os grevistas almoçaram com um grupo de apoio em um espaço mantido pelos movimentos em Brasília. De acordo com Gegê, esta foi a última refeição deles até que o STF determine a libertação de Lula. Foi servido costela com mandioca, arroz, feijão e melancia de sobremesa.",Grupo inicia greve de fome no STF pela candidatura de Lula,"{df, pr, pt}"
0,"Pré-candidato do MDB vai atacar Jair Bolsonaro (PSL), seu alvo preferencial",pol_henrique_meirelles__3_-8408892.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641181-meirelles-lancara-pacto-de-confianca-e-prouni-infantil-em-convencao-do-mdb.html,"O pré-candidato do MDB ao Planalto, Henrique Meirelles, vai aproveitar a convenção do partido na quinta-feira (2) para lançar um pacto de confiança, no qual defenderá a política como principal forma de resolver os problemas do país, além do Pró-Criança, um programa social inspirado no Programa Universidade Para Todos (ProUniSegundo auxiliares, Meirelles vai defender o investimento na educação de base como forma de diminuição da desigualdade. O funcionamento do Pró-Criança, que estará detalhado no programa de governo do presidenciável -ainda sem data de lançamento prevista-, segue a mesma lógica do ProUni, uma das principais bandeiras dos governos do PT.No programa que ganhou forma com os petistas, estudantes de baixa renda ganham bolsas de estudo em instituições privadas para o ensino superior. Já no elaborado pela equipe de Meirelles, as mães da primeira infância -com filhos de até seis anos-ganhariam uma espécie de voucher para pagar pela educação deles em escolas particulares. A preferência seria para as mães inscritas no Bolsa Família, outra bandeira do PT.O objetivo, ainda de acordo com assessores do ex-ministro da Fazenda, é que as escolas que aceitarem as crianças do programa ganhem mais benefícios do governo.Sobre o pacto, a ideia é apostar na narrativa de que o brasileiro precisa resgatar a confiança no país e nas instituições, muito deterioradas durante a crise. A política, na avaliação de Meirelles, é a principal forma de resolver os problemas e ele vai então se apresentar como o homem de confiança que o país precisa.Com esse discurso, o pré-candidato do MDB tenta atacar Jair Bolsonaro (PSL), seu alvo preferencial e primeiro lugar nas pesquisas sem o ex-presidente Lula (PT). Apesar de estar há 27 anos na política, o capitão reformado se vende como uma espécie de ""outsider"" antissistema.Com apenas 1% nas pesquisas, Meirelles vai defender esse paco, com plano de governo e de ação integrados, para, caso seja eleito em outubro, conduzir um país ""mais justo e mais livre"". nA convenção do MDB deve chancelar a candidatura do ex-ministro da Fazenda de Michel Temer ao Planalto na quinta.Meirelles precisa de metade dos 594 votos dos convencionais para ser oficializado o nome do partido à Presidência da República. Apesar de algumas resistências, principalmente em diretórios do Nordeste, como o de Alagoas, com Renan Calheiros, aliados dizem que a vitória de Meirelles é certa.Durante a convenção, telões vão exibir o clipe oficial de sua candidatura, com imagens de Meirelles sorrindo e, inclusive, dançando forró. A ideia é mostrá-lo menos sisudo e mais flexível do que a imagem de economista tradicional que o consagrou como ministro da Fazenda de Temer e presidente do Banco Central durante os governos de Lula.No fim do jingle, o narrador o apresenta como ""um irmão que veio lhe ajudar"", com foco no eleitorado evangélico, um dos nichos de investida do presidenciável para tentar deslanchar nas pesquisas.",Meirelles lançará 'pacto de confiança' e 'ProUni infantil' em convenção do MDB,"{mdb, es, psl, pt, al}"
0,Ministro fez questão de diferenciar candidatos 'sub judice' de candidatos 'inelegíveis',1089492_jfcrz_abr_0409172995_1-1627434.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641177-politico-nao-pode-forcar-situacao-para-se-tornar-candidato-sub-judice--diz-fux.html,"O presidente do Tribunal Superior Eleitoral (TSE) e ministro do Supremo Tribunal Federal (STF), Luiz Fux, afirmou na manhã desta terça-feira (31) em Salvador, que ""um político enquadrado na Lei da Ficha Limpa não pode forçar uma situação, se registrando, para se tornar um candidato sub judice"". As declarações foram dadas em uma escola da capital baiana, onde o ministro participou de evento.Apesar de não ter citado o ex-presidente Luiz Inácio Lula da Silva, condenado pela Operação Lava Jato e preso em Curitiba (PR), Fux deu a declaração ao ser perguntado se a estratégia do PT, de registrar a candidatura do ex-presidente, causava insegurança jurídica na Justiça Eleitoral.O ministro fez questão de diferenciar candidatos ""sub judice"" de candidatos ""inelegíveis"", ao dizer que, no segundo caso, a inelegibilidade ocorreria após uma condenação em segunda instância, conforme estabelece a Lei da Ficha Limpa.Nessa situação, não haveria dúvida jurídica sobre a impossibilidade de a pessoa concorrer nas eleições. Para Fux, ""o candidato sub judice é aquele que tem a sua elegibilidade ainda sujeita à apreciação da Justiça"".As ideias de Fux encontram eco em declarações de outros ministros do TSE que defendem a rejeição da candidatura do ex-presidente Lula ""de ofício"" pela Justiça Eleitoral (sem esperar a apresentação de um pedido de impugnação). O também ministro do TSE Admar Gonzaga concorda com essa possibilidade e já afirmou publicamente que o juiz pode rejeitar o registro de ofício com base na legislação vigente.Fux já havia afirmado na segunda-feira, 30, também em Salvador, que a condenação em segunda instância é suficiente para impedir a candidatura. Nesta terça, ao comentar a possibilidade de insegurança jurídica no caso Lula, ele reafirmou o entendimento.""No nosso modo de ver, o candidato condenado em segunda instância já é inelegível. É um candidato cuja situação jurídica já está definida. Não pode concorrer um candidato que não pode ser eleito"", afirmou o ministro, alegando que ""não gostaria de personalizar nenhuma questão"".Em nenhum momento, contudo, Fux quis comentar diretamente o caso do ex-presidente Lula nas eleições 2018. O ministro alegou que terá que julgar o caso, o que o impede de falar sobre o assunto. ""Eu não gostaria de abordar essa questão, porque, como integrante do Judiciário, posso ter que apreciar (essa pauta). Como membro do Supremo, preciso ter isenção para decidir"", explicou.","'Político não pode forçar situação para se tornar candidato sub judice', diz Fux","{pr, ba, pt}"
0,"Saúde do advogado era frágil desde 2010, quando sofreu um AVC",F_0001122914.JPG,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641170-morre-advogado-helio-bicudo-fundador-do-pt-e-autor-do-pedido-de-impeachment-de-dilma.html,"O advogado Hélio Bicudo, fundador do PT (Partido dos Trabalhadores) e um dos autores do pedido de impeachment contra Dilma Rousseff, morreu nesta terça-feira (31), aos 96 anos. A saúde do advogado era frágil desde 2010, quando sofreu um AVC. Debilitou-se ainda mais em março deste ano, quando morreu sua mulher, Déa Pereira Wilken Bicudo, após 71 anos de casamento. Ele deixa sete filhos, netos e bisnetos.Ativista dos direitos humanos, Bicudo ganhou notoriedade nacional ao condenar integrantes do Esquadrão da Morte, organização paramilitar dos anos 1970. Na vida política, o advogado também foi deputado federal de São Paulo por dois mandatos consecutivos, de 1991 a 1999 e vice-prefeito de São Paulo, na gestão de Marta Suplicy (então PT).Hélio Pereira Bicudo nasceu em Mogi das Cruzes (SP) no dia 5 de julho de 1922, filho de Galdino Hibernon Pereira Bicudo e de Ana Rosa Pereira Bicudo.Ele ingressou na Faculdade de Direito de São Paulo em 1942, mesmo ano em que começou a trabalhar em um escritório de advocacia. Quatro anos depois, obteve bacharel em ciências jurídicas e sociais.Após ocupar o cargo de promotor e procurador da Justiça, foi nomeado em 1959 chefe da Casa Civil do Governo do Estado de São Paulo, na gestão de Carvalho Pinto (1959-1963). No período, representou-o na comissão que elaborou os estatutos da Fapesp (Fundação de Amparo à Pesquisa de São Paulo).Em 1963, quando chefiava o gabinete de Carvalho Pinto, Bicudo se tornou ministro da Fazenda do governo de João Goulart de maneira interina. Seis anos depois iniciou a investigação de atividades criminosas cometidas por policiais, em um de seus trabalhos mais notórios.Em 1980, Bicudo ingressou no PT, tornando-se o primeiro-vice-presidente da seção paulista da agremiação. Em 1990, foi eleito deputado federal pelo partido com 100 mil votos, tendo sido reeleito quatro anos depois.Em 1996, o advogado se tornou presidente da Comissão de Direitos Humanos da Câmara dos Deputados. Ele se tornou referência na luta contra a pena de morte no Brasil.","Morre advogado Hélio Bicudo, fundador do PT e autor do pedido de impeachment de Dilma","{sp, pt}"
0,"Servidores, que iniciaram paralisação hoje, fizeram protesto em frente ao HPS",38059389_1841035382654579_5820904923558051840_n-8420104.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641156-em-greve-municiparios-de-porto-alegre-fazem-caminhada-na-capital.html,"Os servidores municipais de Porto Alegre, que iniciaram nesta terça-feira (31) uma greve por tempo indeterminado, iniciaram a mobilização da categoria com uma agenda de protestos. Por volta das 10h, um grupo de municipários saiu em caminhada pelas ruas do Centro da Capital em direção ao Hospital de Pronto Socorro (HPS). Durante o trajeto, os trabalhadores exibiam faixas e gritavam ""Fora Marchezan"".Mais cedo, os servidores fizeram um ato em frente a Secretaria Municipal de Saúde (SMS). O Sindicato dos Municipários de Porto Alegre (Simpa) estima que 700 servidores participaram da caminhada. Em frente ao HPS, o diretor-geral do Simpa, Alberto Terres, defendeu a paralisação. ""Somos a solução, pois somos nós que prestamos serviços à população e o prefeito está destruindo a cidade"", afirmou.Os trabalhadores protestam contra a Durante a greve, os postos de saúde, o Instituto Municipal Estratégia de Saúde da Família (Imesf) e as escolas municipais devem suspender as atividades. De acordo com o Simpa, os servidores estatutários vão trabalhar com escalas mínimas em postos de pronto-atendimento.As mobilizações seguem ao longo desta terça, e incluem um ato contra o prefeito no Paço Municipal, às 16h. Os protestos seguem na quarta-feira, com uma caminhada prevista para sair do Centro Modelo de Saúde até a Câmara Municipal.Na quinta-feira, deve ocorrer uma assembleia geral da categoria para definir os rumos da paralisação.","Em greve, municipários de Porto Alegre fazem caminhada na Capital",{rs}
0,"No entanto, o senador ressaltou que o partido deve fechar coligação e que o nome deve ser decidido por aliados",pol_alvaro_dias__3_-8351870.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641152-lvaro-dias-afirma-que-gostaria-de-miguel-reale-junior-como-vice.html,"O senador Álvaro Dias, pré-candidato à Presidência pelo Podemos, afirmou na noite desta segunda-feira (30) que gostaria de ter o jurista Miguel Reale Junior como vice em sua chapa. Ele ressaltou, no entanto, que o partido deve fechar coligação e que o nome para a vaga será decidido por aliados.""Provavelmente teremos coligação e o nome do vice será indicado por aliados"", afirmou em entrevista ao programa Central das Eleições, da Globonews.Dias não citou com quais partidos têm negociado. O Podemos mantinha conversas com o PRB, que acabou inclinando-se para a candidatura do tucano Geraldo Alckmin. A convenção nacional do Podemos está marcada para este sábado (4). Ele negou, mais uma vez, a possibilidade de se tornar vice de Alckmin, dizendo que isto seria uma incoerência.Miguel Reale Junior foi um dos autores de um dos pedidos de impeachment da ex-presidente Dilma Rousseff (PT). A advogada Janaína Paschoal, coautora do pedido, negocia a vice na chapa de Jair Bolsonaro (PSL). Durante o programa, questionado sobre suas diversas passagens por partidos, o senador afirmou que mudou para manter a coerência. Ele também defendeu o que chama de refundação da República, rompendo com o modelo de balcão de negócios da política atual.Dias ressaltou que considera o presidente o grande corruptor, enquanto os parlamentares seriam coadjuvantes. Por isso, diz acreditar que poderia governar de forma diferente. O senador voltou a defender a reforma tributária e o corte de ministérios, como o da Pesca e o das Cidades.Questionado se o senador Romário, pré-candidato ao governo do Rio de Janeiro, seria alguém indicado para construir esta nova política, Dias disse que cabe à população do Estado decidir e que não pode ser preconceituoso. ""Ele tem desempenhado um bom papel no Congresso. É determinado, corajoso"", afirmou.Sobre uma suposta tentativa de ocultação de patrimônio por parte de Romário, o senador respondeu que não cabe a ele avaliar. ""Não sou da Receita Federal, da Justiça. Não fui investigar as contas dele."" Dias afirmou, no entanto, que conversou com Romário sobre assunto. O ex-jogador teria dito que adquiriu o patrimônio de forma lícita, por meio dos ganhos no futebol, e que transferiu os recursos para familiares.",Álvaro Dias afirma que gostaria de Miguel Reale Junior como vice,"{ac, pt, psl, prb, pode, rj}"
0,"O ex-ministro  foi condenado a mais de 30 anos de prisão pelos crimes de corrupção passiva, lavagem de dinheiro e organização criminosa",pol_jose_dirceu___2_-1819237.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641148-pgr-recorre-de-decisao-do-stf-que-concedeu-liberdade-a-jose-dirceu.html,"A procuradora-geral da República, Raquel Dodge, recorreu da decisão que suspendeu o início do cumprimento da pena imposta pelo Tribunal Regional da 4ª Região (TRF4) ao ex-ministro José Dirceu. A informação consta de nota da PGR publicada no site do órgão. O recurso foi apresentado nesta segunda-feira (30). Dirceu foi condenado em segunda instância a mais de 30 anos de prisão pelos crimes de corrupção passiva, lavagem de dinheiro e participação em organização criminosa. Ele estava preso em Brasília e teve habeas corpus concedido no fim do mês de junho pela maioria dos ministros da Segunda Turma do Supremo Tribunal Federal (STF).A nota informa que Raquel Dodge sustentou no recurso, entre outros pontos, que o julgamento tem vícios relativos tanto às regras processuais quanto à fundamentação adotada na concessão do habeas corpus. ""A origem do pedido analisado pelos ministros não foi um HC e, sim, uma petição apresentada ao relator após julgamento que indeferiu uma reclamação, o que deixa claro que o curso regimental foi totalmente atípico. José Dirceu inovou completamente o objeto da reclamação, alegando plausibilidade de revisão do acórdão condenatório do TRF4"", destaca o documento.""Como se sabe, os meios processualmente adequados para se deduzir pedidos de atribuição de efeito suspensivo aos recursos especial/extraordinário são os seguintes: de modo incidental, no bojo do próprio recurso, ou de modo principal, em medidas cautelares autônomas"", acrescenta.Além disso, a PGR também sustentou que houve omissão quanto ao contraditório e ao respeito ao devido processo legal, uma vez que o Ministério Público não foi intimado para se manifestar sobre a pretensão; apontou omissão quanto às regras de competência do STF para suspensão cautelar; e ressaltou a gravidade de consequências provocadas por decisões em que se verifica desrespeito a ritos, regras e normas, com o propósito de devolver a liberdade a réu condenado em dupla instância.",PGR recorre de decisão do STF que concedeu liberdade a José Dirceu,"{df, ac}"
0,"<img src=""https://s2.glbimg.com/OT9NdM63l9_9d50ygz7tFHWM_Ns=/s.glbimg.com/jo/g1/f/original/2013/11/15/ramons.jpg"" /><br />    Hollerbach, um dos sócios de Marcos Valério, foi condenado a 27 anos, quatro meses e 20 dias de prisão pelos crimes de corrupção ativa, evasão de divisas, lavagem de dinheiro e peculato. Ramon Hollerbach na época da prisão em 2013
Reprodução/TV Globo
O Supremo Tribunal Federal (STF) informou nesta terça-feira (31) que o ministro Edson Fachin rejeitou um pedido da defesa de Ramon Hollerbach para revisão criminal da pena na Ação Penal 470, o mensalão do PT.
Ainda de acordo com o Supremo, os advogados de Hollerbach pretendiam desconstruir parte da condenação dele e absolver o publicitário, um dos sócios de Marcos Valério; ou como alternativa, tentaram a revisão da pena privativa de liberdade. A defesa alegou que, com a absolvição dos réus quanto ao crime de quadrilha, ficou definitivamente rechaçada a tese do mensalão, conforme o STF.
O relator considerou que o pedido “não se funda em novas provas descobertas após a condenação, bem como que os argumentos e fatos que a defesa pretendeu comprovar não são aptos a desconstituir, ainda que parcialmente, o título condenatório”.
O advogado Estevão Ferreira de Melo afirmou que vai recorrer da decisão, assim que for intimado oficialmente. Ele disse ainda que novas “provas robustas” foram apresentadas para a redução da pena e o ministro as desconsiderou.
Ramon Hollerbach foi condenado a 27 anos, quatro meses e 20 dias de prisão pelos crimes de corrupção ativa, evasão de divisas, lavagem de dinheiro e peculato no mensalão do PT cumpre pena na Associação de Proteção ao Condenado (Apac) de Nova Lima, na Região Metropolitana de Belo Horizonte.",ramons.jpg,https://g1.globo.com/minas-gerais/noticia/ministro-do-stf-nega-revisao-de-pena-para-ramon-hollerbach-no-mensalao-do-pt.ghtml,"<img src=""https://s2.glbimg.com/OT9NdM63l9_9d50ygz7tFHWM_Ns=/s.glbimg.com/jo/g1/f/original/2013/11/15/ramons.jpg"" /><br />    Hollerbach, um dos sócios de Marcos Valério, foi condenado a 27 anos, quatro meses e 20 dias de prisão pelos crimes de corrupção ativa, evasão de divisas, lavagem de dinheiro e peculato. Ramon Hollerbach na época da prisão em 2013
Reprodução/TV Globo
O Supremo Tribunal Federal (STF) informou nesta terça-feira (31) que o ministro Edson Fachin rejeitou um pedido da defesa de Ramon Hollerbach para revisão criminal da pena na Ação Penal 470, o mensalão do PT.
Ainda de acordo com o Supremo, os advogados de Hollerbach pretendiam desconstruir parte da condenação dele e absolver o publicitário, um dos sócios de Marcos Valério; ou como alternativa, tentaram a revisão da pena privativa de liberdade. A defesa alegou que, com a absolvição dos réus quanto ao crime de quadrilha, ficou definitivamente rechaçada a tese do mensalão, conforme o STF.
O relator considerou que o pedido “não se funda em novas provas descobertas após a condenação, bem como que os argumentos e fatos que a defesa pretendeu comprovar não são aptos a desconstituir, ainda que parcialmente, o título condenatório”.
O advogado Estevão Ferreira de Melo afirmou que vai recorrer da decisão, assim que for intimado oficialmente. Ele disse ainda que novas “provas robustas” foram apresentadas para a redução da pena e o ministro as desconsiderou.
Ramon Hollerbach foi condenado a 27 anos, quatro meses e 20 dias de prisão pelos crimes de corrupção ativa, evasão de divisas, lavagem de dinheiro e peculato no mensalão do PT cumpre pena na Associação de Proteção ao Condenado (Apac) de Nova Lima, na Região Metropolitana de Belo Horizonte.",Ministro do STF nega revisão de pena para Ramon Hollerbach no mensalão do PT,{}
0,"<img src=""https://s2.glbimg.com/Kxaur76sw_u2rwrNIzwF8RD_IdE=/s.glbimg.com/jo/g1/f/original/2016/11/30/katia.jpg"" /><br />   Banqueira foi condenada à prisão pelo tribunal, em 2012, no julgamento do mensalão. Benefício foi concedido pelo ministro Luís Roberto Barroso, responsável pela execução das penas. Kátia Rabello estava cumprindo prisão em regime aberto desde novembro do ano passado
Reprodução/TV Globo
O ministro Luís Roberto Barroso, do Supremo Tribunal Federal (STF), concedeu o benefício da liberdade condicional à ex-presidente do Banco Rural Kátia Rabello, condenada no julgamento do mensalão por lavagem de dinheiro, gestão fraudulenta de instituição financeira e evasão de divisas.
Kátia Rabello foi condenada pelos ministros do STF, em novembro de 2012, a 16 anos e 8 meses de prisão por formação de quadrilha, lavagem de dinheiro, evasão de divisas e gestão fraudulenta de instituição financeira. 
Posteriormente, a Corte acolheu um recurso da defesa da banqueira e excluiu o crime de formação de quadrilha, cuja pena havia sido definida em 2 anos e três meses. Com esta mudança, a pena da ex-presidente do Banco Rural ficou fixada em 14 anos e 5 meses de prisão.
Ela começou a cumprir a pena de 14 anos de prisão em novembro de 2013, progrediu para o semiaberto (no qual somente dorme na prisão) em dezembro de 2015 e passou para o regime aberto (onde cumpre pena fora da prisão) em novembro do ano passado.
Na liberdade condicional, o condenado continua em liberdade até o final de sua pena, que pode ser extinta posteriormente se não voltar a cometer crimes e caso se apresente regularmente à Justiça.
Relator da execução penal do processo do mensalão, o ministro Luís Roberto Barroso registrou na decisão que autorizou a ex-banqueira a cumprir prisão condicional que Rabello cumpriu todos os requisitos para obtenção do benefício, como, por exemplo, se sustentar com trabalho honesto.
“Se trata de requerente primária e de bons antecedentes, havendo nos autos atestado carcerário emitido pelo Complexo Penitenciário Feminino de Belo Horizonte/MG, no sentido de que não consta registro de cometimento de falta disciplinar em desfavor da sentenciada”, escreveu o ministro em trecho da decisão.",katia.jpg,https://g1.globo.com/politica/mensalao/noticia/stf-concede-liberdade-condicional-a-ex-presidente-do-banco-rural-katia-rabello.ghtml,"<img src=""https://s2.glbimg.com/Kxaur76sw_u2rwrNIzwF8RD_IdE=/s.glbimg.com/jo/g1/f/original/2016/11/30/katia.jpg"" /><br />   Banqueira foi condenada à prisão pelo tribunal, em 2012, no julgamento do mensalão. Benefício foi concedido pelo ministro Luís Roberto Barroso, responsável pela execução das penas. Kátia Rabello estava cumprindo prisão em regime aberto desde novembro do ano passado
Reprodução/TV Globo
O ministro Luís Roberto Barroso, do Supremo Tribunal Federal (STF), concedeu o benefício da liberdade condicional à ex-presidente do Banco Rural Kátia Rabello, condenada no julgamento do mensalão por lavagem de dinheiro, gestão fraudulenta de instituição financeira e evasão de divisas.
Kátia Rabello foi condenada pelos ministros do STF, em novembro de 2012, a 16 anos e 8 meses de prisão por formação de quadrilha, lavagem de dinheiro, evasão de divisas e gestão fraudulenta de instituição financeira. 
Posteriormente, a Corte acolheu um recurso da defesa da banqueira e excluiu o crime de formação de quadrilha, cuja pena havia sido definida em 2 anos e três meses. Com esta mudança, a pena da ex-presidente do Banco Rural ficou fixada em 14 anos e 5 meses de prisão.
Ela começou a cumprir a pena de 14 anos de prisão em novembro de 2013, progrediu para o semiaberto (no qual somente dorme na prisão) em dezembro de 2015 e passou para o regime aberto (onde cumpre pena fora da prisão) em novembro do ano passado.
Na liberdade condicional, o condenado continua em liberdade até o final de sua pena, que pode ser extinta posteriormente se não voltar a cometer crimes e caso se apresente regularmente à Justiça.
Relator da execução penal do processo do mensalão, o ministro Luís Roberto Barroso registrou na decisão que autorizou a ex-banqueira a cumprir prisão condicional que Rabello cumpriu todos os requisitos para obtenção do benefício, como, por exemplo, se sustentar com trabalho honesto.
“Se trata de requerente primária e de bons antecedentes, havendo nos autos atestado carcerário emitido pelo Complexo Penitenciário Feminino de Belo Horizonte/MG, no sentido de que não consta registro de cometimento de falta disciplinar em desfavor da sentenciada”, escreveu o ministro em trecho da decisão.",STF concede liberdade condicional à ex-presidente do Banco Rural Kátia Rabello,{}
0,"Simone Vasconcelos foi condenada no julgamento do mensalão a 12 anos e 7 meses por corrupção, lavagem e evasão; MP recomendou benefício por bom comportamento. O ministro do Supremo Tribunal Federal (STF) Luís Roberto Barroso concedeu liberdade condicional a Simone Vasconcelos, ex-funcionária de Marcos Valério, apontado como operador do esquema de corrupção conhecido como mensalão.

Com a decisão, proferida na semana passada, Simone deixa de cumprir o restante da pena na prisão, desde que atenda a uma série de condições determinadas pela Justiça.

No julgamento do mensalão, ela foi condenada a 12 anos, 7 meses e 20 dias de prisão. No início de novembro, já havia cumprido os requisitos para obter o livramento: passou 3 anos na prisão e trabalhou por quase 1 ano e 3 meses, obtendo redução no total da pena.

O livramento condicional foi recomendado pelo próprio Ministério Público, responsável pela acusação.

Além do tempo presa, Simone Vasconcelos recebeu atestado de bom comportamento no Complexo Penitenciário Feminino Estevão Pinto e de bom desempenho no trabalho. Desde julho de 2015, ela passou a trabalhar numa clínica de fisioterapia em Belo Horizonte.

Por fim, a ex-funcionária de Marcos Valério apresentou uma carta de concessão de aposentadoria demonstrando que seria capaz de prover a própria subsistência.

Condenada por corrupção ativa, lavagem de dinheiro e evasão de divisas, Simone Vasconcelos se entregou à polícia em novembro de 2013, após a rejeição de recursos contra a condenação apresentados ao STF. Ela chegou a ser levada para Brasília, onde ficou detida até dezembro, quando foi transferida para a capital mineira.",0,https://g1.globo.com/politica/mensalao/noticia/ex-funcionaria-de-valerio-obtem-liberdade-condicional-apos-3-anos-presa.ghtml,"Simone Vasconcelos foi condenada no julgamento do mensalão a 12 anos e 7 meses por corrupção, lavagem e evasão; MP recomendou benefício por bom comportamento. O ministro do Supremo Tribunal Federal (STF) Luís Roberto Barroso concedeu liberdade condicional a Simone Vasconcelos, ex-funcionária de Marcos Valério, apontado como operador do esquema de corrupção conhecido como mensalão.

Com a decisão, proferida na semana passada, Simone deixa de cumprir o restante da pena na prisão, desde que atenda a uma série de condições determinadas pela Justiça.

No julgamento do mensalão, ela foi condenada a 12 anos, 7 meses e 20 dias de prisão. No início de novembro, já havia cumprido os requisitos para obter o livramento: passou 3 anos na prisão e trabalhou por quase 1 ano e 3 meses, obtendo redução no total da pena.

O livramento condicional foi recomendado pelo próprio Ministério Público, responsável pela acusação.

Além do tempo presa, Simone Vasconcelos recebeu atestado de bom comportamento no Complexo Penitenciário Feminino Estevão Pinto e de bom desempenho no trabalho. Desde julho de 2015, ela passou a trabalhar numa clínica de fisioterapia em Belo Horizonte.

Por fim, a ex-funcionária de Marcos Valério apresentou uma carta de concessão de aposentadoria demonstrando que seria capaz de prover a própria subsistência.

Condenada por corrupção ativa, lavagem de dinheiro e evasão de divisas, Simone Vasconcelos se entregou à polícia em novembro de 2013, após a rejeição de recursos contra a condenação apresentados ao STF. Ela chegou a ser levada para Brasília, onde ficou detida até dezembro, quando foi transferida para a capital mineira.",Ex-funcionária de Valério obtém liberdade condicional após 3 anos presa,{}
0,"Empresário Cristiano Paz foi condenado a 23 anos de prisão no processo.
Ele cumpriu um sexto da pena e alegou que não pode arcar com multa. 
	O ministro Luis Roberto Barroso, do Supremo Tribunal Federal (STF), autorizou o empresário Cristiano Paz, condenado do processo do mensalão do PT e que cumpria pena em regime fechado, a mudar para o semiaberto, quando é possível pedir autorização para trabalhar fora da cadeia durante o dia.

	Ex-sócio de Marcos Valério, Paz foi condenado a 23 anos, 8 meses e 20 dias pelos crimes de corrupção ativa, peculato e lavagem de dinheiro. Atualmente, ele cumpre pena no presídio de Nova Lima (MG).

	 

	Conforme parecer do Ministério Público Federal, Cristiano Paz alcançou direito à progressão de regime em julho deste ano, após cumprir um sexto da pena, considerados no cálculo também os dias remidos por trabalho ou estudo para a contagem de tempo.

	Com isso, Barroso acolheu os argumentos do MPF e autorizou a progressão de regime.

	O ministro, porém, afirmou na decisão que o empresário ainda não pagou a multa imposta no julgamento do mensalão do PT. Ele explica que a pena de multa é ""componente essencial e proeminente"" e que, caso o condenado não pague, isso impede a progressão de regime.

	Apesar disso, Barroso explica no despacho que Paz comprobou por meio de documentação apresentada no pedido de progressão que não tem capacidade financeira para pagar a multa, que, atualmente, é de R$ 6,18 milhões.

	Segundo o ministro, na medida em que o sentenciado declara sua impossibilidade econômica de arcar com o valor da multa e o procurador-geral da República concorda com o deferimento da progressão, a questão do não pagamento “voltará a ser apreciada com o devido rigor” quando for considerado eventual preenchimento dos requisitos da progressão para o regime aberto.",0,http://g1.globo.com/politica/mensalao/noticia/2016/11/stf-autoriza-condenado-no-mensalao-passar-para-regime-semiaberto.html,"Empresário Cristiano Paz foi condenado a 23 anos de prisão no processo.
Ele cumpriu um sexto da pena e alegou que não pode arcar com multa. 
	O ministro Luis Roberto Barroso, do Supremo Tribunal Federal (STF), autorizou o empresário Cristiano Paz, condenado do processo do mensalão do PT e que cumpria pena em regime fechado, a mudar para o semiaberto, quando é possível pedir autorização para trabalhar fora da cadeia durante o dia.

	Ex-sócio de Marcos Valério, Paz foi condenado a 23 anos, 8 meses e 20 dias pelos crimes de corrupção ativa, peculato e lavagem de dinheiro. Atualmente, ele cumpre pena no presídio de Nova Lima (MG).

	 

	Conforme parecer do Ministério Público Federal, Cristiano Paz alcançou direito à progressão de regime em julho deste ano, após cumprir um sexto da pena, considerados no cálculo também os dias remidos por trabalho ou estudo para a contagem de tempo.

	Com isso, Barroso acolheu os argumentos do MPF e autorizou a progressão de regime.

	O ministro, porém, afirmou na decisão que o empresário ainda não pagou a multa imposta no julgamento do mensalão do PT. Ele explica que a pena de multa é ""componente essencial e proeminente"" e que, caso o condenado não pague, isso impede a progressão de regime.

	Apesar disso, Barroso explica no despacho que Paz comprobou por meio de documentação apresentada no pedido de progressão que não tem capacidade financeira para pagar a multa, que, atualmente, é de R$ 6,18 milhões.

	Segundo o ministro, na medida em que o sentenciado declara sua impossibilidade econômica de arcar com o valor da multa e o procurador-geral da República concorda com o deferimento da progressão, a questão do não pagamento “voltará a ser apreciada com o devido rigor” quando for considerado eventual preenchimento dos requisitos da progressão para o regime aberto.",STF autoriza condenado no mensalão a passar para regime semiaberto,{}
