,titulos,links,noticia,image,abstract
0,PSOL lança Roberto Robaina e Professora Camila ao governo do Estado,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/639636-psol-lanca-roberto-robaina-e-professora-camila-ao-governo-do-estado.html,"O Partido Socialismo e Liberdade (PSOL) lançou neste domingo (22) os nomes de Roberto Robaina e Camila Goulart à candidatura ao governo do Rio Grande do Sul. A chapa da coligação “Independência e Luta para mudar o Rio Grande (PSOL-PCB)” confirmou ainda as candidaturas ao Senado de Romer Guex (PSOL) e de Cleber Soares (PCB).Robaina é vereador de Porto Alegre e graduado em História e doutor em Filosofia. Já a vice Camila é professora de História da rede estadual gaúcha.“Vamos mostrar que é possível governar o Rio Grande do Sul de outra forma, sem atacar os servidores públicos. Queremos fortalecer uma política de segurança pública que respeite a comunidade e não tenha como alvo massacrar a juventude pobre da periferia, valorizando os policiais e combatendo prioritariamente os crimes contra a vida”, afirmou Robaina. Durante a convenção também prometeu “combater a sonegação e as isenções fiscais e defender a suspensão do pagamento da dívida do estado com a União e a revogação da Lei Kandir”.A convenção do partido oficializou a lista de 76 candidatos, sendo 27 ao cargo de deputado estadual e 46 a de deputado federal. A lista para o Parlamento gaúcho será liderada pelo deputado estadual Pedro Ruas, candidato à reeleição, e pela ex-deputada Luciana Genro. Também irá concorrer o agrônomo Jurandir Silva, liderança do PSOL em Pelotas e suplente de deputado estadual.Para o Congresso Nacional, o PSOL vai apostar na candidatura de Fernanda Melchionna, vereadora mais votada de Porto Alegre. A lista também tem a candidatura do vereador de Porto Alegre Professor Alex Fraga, da vereadora de Pelotas Fernanda Miranda e do vereador de Viamão Guto Lopes.",mq220718_psol22-8412706.jpg,Convenção do partido oficializou também lista de 76 candidatos a deputados federais e estaduais
0,"Deputado Bernardo Carli, do Paraná, morre em acidente de avião",https://www.jornaldocomercio.com/_conteudo/geral/2018/07/639628-deputado-bernardo-carli-do-parana-morre-em-acidente-de-aviao.html,"O deputado estadual Bernardo Carli (PSDB), do Paraná, morreu neste domingo (22) após um acidente de avião no município de Paula Freitas, sul do estado. O avião havia decolado no município de Guarapuava e seguia para a União da Vitória, onde teria um compromisso político.Ainda não há informações sobre o número de vítimas do acidente. Mas assessores do deputado e do PSDB confirmam a morte do deputado.Uma equipe da aeronáutica foi deslocada para o local do acidente para periciar a aeronave. Equipes do Corpo de Bombeiros também foram deslocadas para o local do acidente, situado numa região de difícil acesso.Em uma rede social, o presidente estadual do PSDB, ex-governador Berto Richa, lamentou a morte do companheiro de partido.""Profundamente abalado com a notícia da trágica morte do amigo e jovem deputado Bernardo Ribas Carli. Que Deus, na sua imensa benevolência, conforte a família neste momento de grande dor"", afirmou.Bernardo rinha 32 anos e cumpria o seu segundo mandato como deputado estadual. De família de políticos, ele era filho do ex-prefeito de Guarapuava, Luiz Fernando Ribas Carli, e irmão do ex-deputado estadual Luiz Fernando Ribas Carli Filho.",715_o_imagem4866-8412417.jpg,Avião havia decolado no município de Guarapuava e seguia para a União da Vitória
0,Temer vai ao México para reunião de Mercosul e Aliança do Pacífico,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/639621-temer-vai-ao-mexico-para-reuniao-de-mercosul-e-alianca-do-pacifico.html,"O presidente Michel Temer viaja nesta segunda-feira (23) para o México, onde vai participar de encontro com outros chefes de Estado do Mercosul e da Aliança do Pacífico. Assim como ocorreu outras vezes durante o período pré-eleitoral, a presidente do Supremo Tribunal Federal, ministra Cármen Lúcia, assumirá a Presidência.Temer vai participar da 1ª Reunião de Presidentes do Mercosul e da Aliança do Pacífico, na cidade de Puerto Vallarta. O Mercosul e a Colômbia devem assinar um acordo de serviços. Já o país anfitrião e o Brasil devem assinar um tratado sobre Cooperação em Assistência Administrativa Mútua.Amanhã (23), o presidente brasileiro terá um encontro reservado com o mandatário mexicano, Enrique Peña Nieto. Depois, participará de jantar oferecido aos chefes de Estado. Com a possibilidade de ser assinado no futuro um acordo entre a Aliança do Pacífico e o Mercosul, o Brasil é um dos principais interessados na parceria, já que ainda não possui acordo de livre comércio com o México.Temer retorna para Brasília na terça-feira (24). Terceira na linha sucessória da Presidência da República, Cármen Lúcia assumirá a cadeira pela quarta vez este ano. Como o cargo de vice-presidente está vago, a primeira pessoa da linha sucessória é o presidente da Câmara dos Deputados, Rodrigo Maia (DEM-RJ), e o segundo, o do Senado, Eunício Oliveira (PMDB-CE).Uma vez que a legislação eleitoral impede a candidatura de ocupantes de cargos no Executivo nos seis meses que antecedem as eleições, os presidentes da Câmara e do Senado também precisarão se ausentar do país. Diferentemente de outras ocasiões, quando participaram de compromissos oficiais, dessa vez eles farão viagens particulares.Eunício vai para Miami, nos Estados Unidos. Rodrigo Maia também fará uma viagem pessoal, mas o destino ainda não foi informado por sua assessoria de imprensa. ",0,"A presidente do Supremo Tribunal Federal, ministra Cármen Lúcia, assumirá a Presidência"
0,Bolsonaro é oficializado candidato e fala que é o 'patinho feio' da eleição,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/639620-bolsonaro-e-oficializado-candidato-e-fala-que-e-o-patinho-feio-da-eleicao.html,"O Partido Social Liberal (PSL) oficializou neste domingo (22) a candidatura do deputado federal Jair Bolsonaro à Presidência da República, em convenção nacional, no Rio de Janeiro, em meio a indefinições sobre o nome escolhido para compor a chapa no cargo de vice. Em seu discurso, Bolsonaro disse que não é o salvador da pátria e que sabe que está causando desconforto nas eleições 2018. ""Sou o patinho feio dessa história"", afirmou.Ovacionado sob gritos de ""Mito!"" e ""Eu vim de graça!"", Bolsonaro discorreu sobre sua trajetória profissional. Ele também criticou novamente, como outros pré-candidatos à Presidência, o acordo de Geraldo Alckmin (PSDB) com o Centrão. ""Alckmin uniu a escória da política brasileira"", disse em alusão à aliança que rendeu ao tucano o maior tempo de TV entre os presidenciáveis.""O Brasil não aguenta mais 4 anos de PT ou PSDB. Vamos unir esse Brasil, brancos e negros, homos e héteros, nordestinos e sulistas, ricos e pobres, patrões e empregados"", disse.O evento, que começou no fim da manhã, reúne partidários do presidenciável num centro de convenções na região central da cidade. A estimativa é de 2.500 pessoas.Jair Bolsonaro se emocionou com a recepção calorosa de seus partidários e chorou quando foi executado o hino brasileiro. Muitos apoiadores tinham as cores verde e amarela e estavam com bandeiras do Brasil.Cotada como possível vice, a advogada Janaína Paschoal foi a segunda pessoa mais aplaudida em sua chegada à convenção. Ela discursou pedindo moderação e tolerância, criticou a defesa de um pensamento único e afirmou ser necessário pensar na governabilidade. ""A minha fidelidade não é ao deputado Jair Bolsonaro. A minha fidelidade é ao meu País"", disse.""Ainda não decidi sobre o convite para a integrar a chapa como vice"", afirmou. ""A possibilidade muito me honra. Mas algo tão sério precisa ser bem discutido"", afirmou. Segundo ela, é preciso pensar na campanha, mas também na governabilidade caso saiam vitoriosos do leito. ""Enquanto procuramos pessoas que estejam dentro da totalidade do nosso pensamento, eles estão se unindo"", alertou.O senador Magno Malta, que também já teve o nome cotado para figurar como vice na chapa de Bolsonaro, discursou em apoio ao presidenciável. Malta preferiu se candidatar novamente ao Senado do que concorrer na chapa com o PSL.""O que o Brasil quer e o que eu quero é um homem de mãos limpas, e você tem mãos limpas. E um homem cristão, você é cristão. O Brasil quer um homem que tem sangue no olho para enfrentar vagabundo"", disse Malta a Jair Bolsonaro.Na convenção, também serão oficializadas as candidaturas do filho mais velho do presidenciável, Flávio Bolsonaro, que tentará eleição como senador, e demais escolhidos pelo partido para concorrer aos cargos de deputado estadual e federal pelo Rio de Janeiro.",000_17v0sw-8412185.jpg,"Em discurso, presidenciável disse que não é o salvador da pátria e que sabe que está causando desconforto no pleito"
0,PSL faz convenção neste domingo para lançar candidatura de Bolsonaro,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/639615-psl-faz-convencao-neste-domingo-para-lancar-candidatura-de-bolsonaro.html,"O Partido Social Liberal (PSL) faz neste domingo (22), no Rio de Janeiro, convenção nacional para lançar a candidatura do deputado federal Jair Bolsonaro à Presidência da República. É esperado o anúncio de quem irá compor a chapa com o parlamentar. A advogada Janaína Paschoal sinalizou, na sua conta no Twitter, que tem disposição de ser vice na chapa encabeçada pelo parlamentar.Na quarta-feira passada (18), o Partido Republicano Progressista (PRP), ao qual o general Augusto Heleno é filiado, se recusou a indicar o militar para vice. Antes disso, o PR tinha descartado a indicação do senador Magno Malta (PR) para compor a chapa com Bolsonaro.Além da confirmação do candidato à Presidência, será realizada também a Convenção Estadual para lançamento das chapas para deputados estaduais e federais e do nome de Flávio Bolsonaro (atualmente no segundo mandato como depuado estadual pelo Rio de Janeiro) para a disputa ao Senado. Os trabalhos da Convenção serão conduzidos pelo presidente nacional do partido Gustavo Bebianno e pelo vice, Julian Lemos. Já estão confirmadas as participações de correligionários e dirigentes partidários de todos os estados. O término das convenções está previsto para às 17h. Os organizadores que estimam a presença de, aproximadamente, 2,5 mil pessoas de diversos estados do país, foram instalados telões no espaço do Centro de Convenções Sulamérica, na Cidade Nova, região central do Rio, para que os participantes possam acompanhar melhor a programação e os discursos. A programação poderá ser assistida também por meio das redes sociais do partido e da família do deputado.Jair Messias Bolsonaro, 63 anos, foi o candidato a deputado federal mais votado no Rio de Janeiro, nas eleições de 2014, com 464 mil votos. Casado três vezes, tem cinco filhos e uma carreira de 25 anos ininterruptos no Congresso.",jh290617_transposul_3343-1577214.jpg,É esperado o anúncio de quem irá compor a chapa com o parlamentar
0,Bolsonaro diz que Alckmin juntou a 'nata de tudo que não presta no Brasil',https://www.jornaldocomercio.com/_conteudo/politica/2018/07/639611-bolsonaro-diz-que-alckmin-juntou-a-nata-de-tudo-que-nao-presta-no-brasil.html,"O pré-candidato do PSL à Presidência, o deputado federal Jair Bolsonaro (RJ) criticou neste sábado (21), seu adversário e ex-governador Geraldo Alckmin (PSDB) por firmar um acordo com o Centrão, grupo que reúne DEM, PP, PR, SD e PRB. ""Quero cumprimentar o Alckmin. Ele juntou alta nata de tudo que não presta no Brasil do lado dele"", afirmou na Vila Militar no bairro de Deodoro, no Rio de Janeiro.Bolsonaro, que participava de evento de formatura de paraquedistas no Exército, disse que não se referia aos parlamentares dessas siglas, mas ao grupo que ""decide a situação"". Outros presidenciáveis também criticaram o acordo.O deputado tentava até a semana passada ter o PR ao seu lado e chegou a negociar com Valdemar Costa Neto, líder da sigla, uma aliança. Ele desejava ter o senador Magno Malta (PR-ES) como vice em sua chapa. O PR, porém, desistiu de apoiá-lo e entrou nas negociações do Centrão com Alckmin.Bolsonaro classificou o rival tucano como um ""general sem tropa"". Segundo ele, 40% dos deputados que compõem as bancadas de DEM, PP, PR, SD e PRB estarão com ele quando for eleito.""Eles têm um compromisso de governabilidade sem o ""toma lá, dá cá"" conosco"", disse. O deputado voltou a dizer que, uma vez na presidência, a governabilidade virá sem troca de apoio no Congresso por cargos na estrutura do governo.""Se é para fazer a mesma coisa, não vote em mim. Eu não quero conversar com Sergio Moro em Curitiba. Simples o negócio"", disse. ""Agora, vocês da imprensa falam tanto que tem de ter governabilidade dessa forma. Essa forma de governar é que levou o Brasil a essa ineficiência e essa corrupção não encontrada em nenhum lugar do mundo"", afirmou.Após as conversas com o PR naufragarem, Bolsonaro tentou um acordo com o PRP para que o general Augusto Heleno, militar da reserva e seu aliado, pudesse compor sua chapa, mas o partido também declinou a proposta. Heleno também estava na solenidade. Líder nas pesquisas no cenário que desconsidera o ex-presidente Lula, Bolsonaro segue sem vice e sem alianças partidárias.",0,Outros presidenciáveis também criticaram o acordo.
0,Pré-candidatos criticam acordo de Geraldo Alckmin com o Centrão,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/639607-pre-candidatos-criticam-acordo-de-geraldo-alckmin-com-o-centrao.html,"Um dia após o acordo entre o presidenciável Geraldo Alckmin (PSDB) e o Centrão, bloco composto por DEM, PP, PR, PRB e SD, pré-candidatos usaram as redes sociais para condenarem a aliança que dá ao tucano o maior tempo de TV nas eleições 2018. Juntos, as siglas do Centrão somam 164 deputados e agregam quase cinco minutos por dia no horário eleitoral.O senador Alvaro Dias, presidenciável pelo Podemos e cogitado como vice na chapa de Geraldo Alckmin em diversas ocasiões ao longo da pré-campanha, afirmou que não estava arrependido da decisão.Dias afirmou no sábado que o presidencialismo de coalizão fracassou no Brasil e vive uma crise sem precedentes. ""Não creio que a solução seja esse amontoado de siglas em nome de tempo de TV que, muitas vezes, é para dar explicações das próprias incoerências mais do que apresentar propostas que dizem respeito ao interesse nacional"", afirmou. ""Essa coalizão de siglas é a fotografia do sistema fracassado que devemos substituir, um monstro que tem de ser combatido"", disse.Em evento com militares no Rio, o deputado federal Jair Bolsonaro (PSL) foi irônico ao falar sobre o acordo. ""Quero parabenizar o Alckmin. Ele reuniu a nata de tudo que não presta no Brasil ao lado dele"", afirmou, segundo o jornal O Globo.Guilherme Boulos, oficializado pelo PSOL na tarde de sábado como candidato do partido à Presidência, afirmou que o Centrão é a soma de partidos ""sem nenhum projeto político"". ""Se unem nos negócios, no balcão que troca apoio parlamentar por cargos. Ninguém que se aliar com eles poderá oferecer algo novo ao País"", escreveu no Twitter.Sem falar diretamente sobre o acordo selado, Marina Silva publicou um vídeo na quinta em suas redes sociais dizendo que sua campanha não faria alianças ""oportunistas"" nem ""eleitoreiras"". ""Nosso compromisso é com os 200 milhões de brasileiros"", afirmou.Pré-candidato do Novo, o empresário João Amoêdo publicou um vídeo no Instagram afirmando que não há nenhuma novidade no acordo entre o tucano e o Centrão. ""Temer, Alckmin, é tudo igual, é a velha política. Em troca de alguns minutos do horário eleitoral, Alckmin se alia a ex-presidiários como o Valdemar da Costa Neto e o Roberto Jefferson (ambos condenados no mensalão)"", afirma.Em seguida, Amoêdo disse que a aliança favorece quem busca ""mordomias"" como jatinhos, assessores e negociatas. Por fim, pede que a população desligue a televisão durante o eleitoral e faça a renovação nas urnas.O PDT de Ciro Gomes esteve bem próximo de consolidar o acordo com o Centrão mas, quando o grupo ""mudou de lado"", adotou outro discurso. O presidente da sigla, Carlos Lupi, ao ser questionado se não tiraram o doce da boca da criança, respondeu que ""o doce poderia estar estragado"". Agora, Ciro mantém as negociações com PSB e PCdoB e tenta buscar aliados na esquerda.As negociações entre o Centrão e os pré-candidatos duraram semanas e estiveram muito próximas de um desfecho diferente. Em um momento, o contexto levava a crer que os partidos apoiariam Ciro Gomes. Segundo apurou o Estado, declarações de Ciro como o xingamento contra uma promotora e a injúria racial contra o vereador paulistano Fernando Holiday, do DEM, teriam pesado contra o pedetista. O discurso econômico, diferente do que defende boa parte dos liberais do Centrão, também teria sido desfavorável ao pré-candidato.O bloco dos cinco partidos ofereceu Josué Gomes (PR), filho do ex-vice-presidente José de Alencar, como vice na chapa de Geraldo Alckmin, além de ter exigido a recondução de Rodrigo Maia, do DEM, à presidência da Câmara dos Deputados, caso o deputado e Alckmin sejam eleitos. O acordo deve ser anunciado oficialmente apenas na quinta-feira (26).",0,Siglas do Centrão somam 164 deputados e agregam quase cinco minutos no horário eleitoral
0,Bolsonaro volta a posar com criança fazendo sinal de arma,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/639606-bolsonaro-volta-a-posar-com-crianca-fazendo-sinal-de-arma.html,"Um dia após ser criticado por estar ""ensinando"" uma criança a imitar uma arma com as mãos, o deputado federal e presidenciável Jair Bolsonaro (PSL) apareceu na manhã deste sábado (21) em evento público posando com uma criança no colo fazendo o sinal de uma arma.Jair Bolsonaro participou de um evento com militares no bairro de Deodoro, na zona oeste do Rio, onde aproveitou para criticar a decisão do pré-candidato Geraldo Alckmin (PSDB) se aliar com o Centrão, bloco formado por PP, PRB, DEM, SD e PR.Na quinta, o pré-candidato publicou um vídeo gravado em Goiânia em que ensina uma menina a fazer o gesto de uma arma com as mãos. As imagens causaram polêmica nas redes sociais, inclusive entre outros pré-candidatos ao Palácio do Planalto.Na ocasião, ele foi criticado por outros presidenciáveis como Marina Silva (Rede) e Manuela D'Ávila (PCdoB). Marina afirmou ter ficado ""estarrecida"" com a situação, enquanto Manuela chamou o pré-candidato de ""inominável"" e qualificou a imagem como violenta.",pol_jair_bolsonaro__5_-8369001.jpg,Bolsonaro reaapareceu posando com uma criança no colo fazendo o sinal de uma arma
0,"Oficializado candidato à Presidência, Boulos promete revogar atos de Temer",https://www.jornaldocomercio.com/_conteudo/politica/2018/07/639605-oficializado-candidato-a-presidencia-boulos-promete-revogar-atos-de-temer.html,"Confirmado neste sábado (21), como candidato do PSOL na corrida ao Palácio do Planalto, o líder do Movimento dos Trabalhadores Sem Teto (MTST) Guilherme Boulos disse que, se eleito, seu primeiro compromisso será anular atos do governo do presidente Michel Temer.Entre as medidas a serem revogadas, ele citou a reforma trabalhista, o regime fiscal que estabeleceu um teto aos gastos públicos e as concessões de áreas de exploração de petróleo a grupos estrangeiros. São medidas que, segundo ele, fazem parte de uma agenda não escolhida pelo povo e que foi implementada pelo o que chamou de ""quadrilha"" comandada por Temer.A chapa liderada por Boulos, que tem a líder indígena Sônia Guajajara como vice, foi homologada na convenção nacional do PSOL realizada nesta tarde em um hotel no centro de São Paulo. A candidatura tem o Partido Comunista Brasileiro (PCB) como aliado e foi classificada pela deputada Luiza Erundina, presente na convenção, como a única chapa de esquerda do País.Em seu primeiro discurso como candidato do PSOL, Boulos disse que a campanha não terá medo de defender temas como a legalização do aborto. Aclamado pelos militantes como o ""presidente que faz ocupação"", adiantou ainda que seu programa de governo inclui a desapropriação de prédios abandonados e a reforma agrária. ""O trabalhador pode morar em lugar bom também, e tem direito"".Boulos sustentou ainda que sua campanha não aceita a prisão, que classificou como política, do ex-presidente Luiz Inácio Lula da Silva. Numa declaração que remete ao discurso que marcou a vitória de Lula na eleição presidencial de 2002, quando o petista disse que ""a esperança venceu o medo"", o candidato do PSOL afirmou que a mensagem transmitida por sua campanha tem sido capaz de despertar a esperança de pessoas que não viam mais alternativa na política. ""Não se avança em direitos sociais sem enfrentar privilégios do 1% parcela mais rica da população. Nossa candidatura tem lado, e é o lado dos 99%"", declarou Boulos.Além de Erundina, os deputados Chico Alencar e Ivan Valente, assim como o deputado estadual Marcelo Freixo, estavam entre as lideranças do PSOL que participaram do ato, acompanhado também por sindicalistas e lideranças de movimentos sociais e indígenas. Os discursos proferidos no evento foram marcados por críticas à agenda reformista e ao ""genocídio da população negra"" por forças policiais, passando por temas como o desmatamento, bem como a defesa de bandeiras como a taxação de fortunas.Quase todos lembraram também de Marielle Franco, vereadora do PSOL assinada a tiros na região central do Rio de Janeiro em março, junto com o motorista Anderson Pedro Mathias Gomes. Após quatro meses de investigação, a polícia ainda não chegou aos responsáveis pelo crime. Em homenagem à vereadora, girassóis foram distribuídos aos presentes.A aliança do pré-candidato do PSDB à Presidência, Geraldo Alckmin, com partidos do chamado ""Centrão"" foi alvo de ataques dos deputados Chico Alencar e Ivan Valente. O primeiro acusou os tucanos de fazerem aliança com quem chamavam antes de ""bandidos"".Já Valente atacou o que chamou de ""obsceno contorcionismo político"" feito por Alckmin e disse que o partido do ex-governador ajudou a viabilizar a ""agenda mais retrógrada de todos os tempos"", referindo-se às medidas do governo Temer que tiveram apoio tucano no Congresso, como a reforma trabalhista.Ao abordar o tema sem mencionar o nome de Alckmin, Boulos disse que o Centrão é a ""turma do ex-deputado Eduardo Cunha"", ex-presidente da Câmara; ""É a turma do 'toma lá, dá cá', do balcão de negócios ... Não vamos negociar nenhum dos nossos princípios"".",boulos_lancamento-8412107.jpg,"Entre as medidas a serem revogadas, ele citou a reforma trabalhista"
0,Ministro do STF nega revisão de pena para Ramon Hollerbach no mensalão do PT,https://g1.globo.com/minas-gerais/noticia/ministro-do-stf-nega-revisao-de-pena-para-ramon-hollerbach-no-mensalao-do-pt.ghtml,"<img src=""https://s2.glbimg.com/OT9NdM63l9_9d50ygz7tFHWM_Ns=/s.glbimg.com/jo/g1/f/original/2013/11/15/ramons.jpg"" /><br />    Hollerbach, um dos sócios de Marcos Valério, foi condenado a 27 anos, quatro meses e 20 dias de prisão pelos crimes de corrupção ativa, evasão de divisas, lavagem de dinheiro e peculato. Ramon Hollerbach na época da prisão em 2013
Reprodução/TV Globo
O Supremo Tribunal Federal (STF) informou nesta terça-feira (31) que o ministro Edson Fachin rejeitou um pedido da defesa de Ramon Hollerbach para revisão criminal da pena na Ação Penal 470, o mensalão do PT.
Ainda de acordo com o Supremo, os advogados de Hollerbach pretendiam desconstruir parte da condenação dele e absolver o publicitário, um dos sócios de Marcos Valério; ou como alternativa, tentaram a revisão da pena privativa de liberdade. A defesa alegou que, com a absolvição dos réus quanto ao crime de quadrilha, ficou definitivamente rechaçada a tese do mensalão, conforme o STF.
O relator considerou que o pedido “não se funda em novas provas descobertas após a condenação, bem como que os argumentos e fatos que a defesa pretendeu comprovar não são aptos a desconstituir, ainda que parcialmente, o título condenatório”.
O advogado Estevão Ferreira de Melo afirmou que vai recorrer da decisão, assim que for intimado oficialmente. Ele disse ainda que novas “provas robustas” foram apresentadas para a redução da pena e o ministro as desconsiderou.
Ramon Hollerbach foi condenado a 27 anos, quatro meses e 20 dias de prisão pelos crimes de corrupção ativa, evasão de divisas, lavagem de dinheiro e peculato no mensalão do PT cumpre pena na Associação de Proteção ao Condenado (Apac) de Nova Lima, na Região Metropolitana de Belo Horizonte.",ramons.jpg,"<img src=""https://s2.glbimg.com/OT9NdM63l9_9d50ygz7tFHWM_Ns=/s.glbimg.com/jo/g1/f/original/2013/11/15/ramons.jpg"" /><br />    Hollerbach, um dos sócios de Marcos Valério, foi condenado a 27 anos, quatro meses e 20 dias de prisão pelos crimes de corrupção ativa, evasão de divisas, lavagem de dinheiro e peculato. Ramon Hollerbach na época da prisão em 2013
Reprodução/TV Globo
O Supremo Tribunal Federal (STF) informou nesta terça-feira (31) que o ministro Edson Fachin rejeitou um pedido da defesa de Ramon Hollerbach para revisão criminal da pena na Ação Penal 470, o mensalão do PT.
Ainda de acordo com o Supremo, os advogados de Hollerbach pretendiam desconstruir parte da condenação dele e absolver o publicitário, um dos sócios de Marcos Valério; ou como alternativa, tentaram a revisão da pena privativa de liberdade. A defesa alegou que, com a absolvição dos réus quanto ao crime de quadrilha, ficou definitivamente rechaçada a tese do mensalão, conforme o STF.
O relator considerou que o pedido “não se funda em novas provas descobertas após a condenação, bem como que os argumentos e fatos que a defesa pretendeu comprovar não são aptos a desconstituir, ainda que parcialmente, o título condenatório”.
O advogado Estevão Ferreira de Melo afirmou que vai recorrer da decisão, assim que for intimado oficialmente. Ele disse ainda que novas “provas robustas” foram apresentadas para a redução da pena e o ministro as desconsiderou.
Ramon Hollerbach foi condenado a 27 anos, quatro meses e 20 dias de prisão pelos crimes de corrupção ativa, evasão de divisas, lavagem de dinheiro e peculato no mensalão do PT cumpre pena na Associação de Proteção ao Condenado (Apac) de Nova Lima, na Região Metropolitana de Belo Horizonte."
0,STF concede liberdade condicional à ex-presidente do Banco Rural Kátia Rabello,https://g1.globo.com/politica/mensalao/noticia/stf-concede-liberdade-condicional-a-ex-presidente-do-banco-rural-katia-rabello.ghtml,"<img src=""https://s2.glbimg.com/Kxaur76sw_u2rwrNIzwF8RD_IdE=/s.glbimg.com/jo/g1/f/original/2016/11/30/katia.jpg"" /><br />   Banqueira foi condenada à prisão pelo tribunal, em 2012, no julgamento do mensalão. Benefício foi concedido pelo ministro Luís Roberto Barroso, responsável pela execução das penas. Kátia Rabello estava cumprindo prisão em regime aberto desde novembro do ano passado
Reprodução/TV Globo
O ministro Luís Roberto Barroso, do Supremo Tribunal Federal (STF), concedeu o benefício da liberdade condicional à ex-presidente do Banco Rural Kátia Rabello, condenada no julgamento do mensalão por lavagem de dinheiro, gestão fraudulenta de instituição financeira e evasão de divisas.
Kátia Rabello foi condenada pelos ministros do STF, em novembro de 2012, a 16 anos e 8 meses de prisão por formação de quadrilha, lavagem de dinheiro, evasão de divisas e gestão fraudulenta de instituição financeira. 
Posteriormente, a Corte acolheu um recurso da defesa da banqueira e excluiu o crime de formação de quadrilha, cuja pena havia sido definida em 2 anos e três meses. Com esta mudança, a pena da ex-presidente do Banco Rural ficou fixada em 14 anos e 5 meses de prisão.
Ela começou a cumprir a pena de 14 anos de prisão em novembro de 2013, progrediu para o semiaberto (no qual somente dorme na prisão) em dezembro de 2015 e passou para o regime aberto (onde cumpre pena fora da prisão) em novembro do ano passado.
Na liberdade condicional, o condenado continua em liberdade até o final de sua pena, que pode ser extinta posteriormente se não voltar a cometer crimes e caso se apresente regularmente à Justiça.
Relator da execução penal do processo do mensalão, o ministro Luís Roberto Barroso registrou na decisão que autorizou a ex-banqueira a cumprir prisão condicional que Rabello cumpriu todos os requisitos para obtenção do benefício, como, por exemplo, se sustentar com trabalho honesto.
“Se trata de requerente primária e de bons antecedentes, havendo nos autos atestado carcerário emitido pelo Complexo Penitenciário Feminino de Belo Horizonte/MG, no sentido de que não consta registro de cometimento de falta disciplinar em desfavor da sentenciada”, escreveu o ministro em trecho da decisão.",katia.jpg,"<img src=""https://s2.glbimg.com/Kxaur76sw_u2rwrNIzwF8RD_IdE=/s.glbimg.com/jo/g1/f/original/2016/11/30/katia.jpg"" /><br />   Banqueira foi condenada à prisão pelo tribunal, em 2012, no julgamento do mensalão. Benefício foi concedido pelo ministro Luís Roberto Barroso, responsável pela execução das penas. Kátia Rabello estava cumprindo prisão em regime aberto desde novembro do ano passado
Reprodução/TV Globo
O ministro Luís Roberto Barroso, do Supremo Tribunal Federal (STF), concedeu o benefício da liberdade condicional à ex-presidente do Banco Rural Kátia Rabello, condenada no julgamento do mensalão por lavagem de dinheiro, gestão fraudulenta de instituição financeira e evasão de divisas.
Kátia Rabello foi condenada pelos ministros do STF, em novembro de 2012, a 16 anos e 8 meses de prisão por formação de quadrilha, lavagem de dinheiro, evasão de divisas e gestão fraudulenta de instituição financeira. 
Posteriormente, a Corte acolheu um recurso da defesa da banqueira e excluiu o crime de formação de quadrilha, cuja pena havia sido definida em 2 anos e três meses. Com esta mudança, a pena da ex-presidente do Banco Rural ficou fixada em 14 anos e 5 meses de prisão.
Ela começou a cumprir a pena de 14 anos de prisão em novembro de 2013, progrediu para o semiaberto (no qual somente dorme na prisão) em dezembro de 2015 e passou para o regime aberto (onde cumpre pena fora da prisão) em novembro do ano passado.
Na liberdade condicional, o condenado continua em liberdade até o final de sua pena, que pode ser extinta posteriormente se não voltar a cometer crimes e caso se apresente regularmente à Justiça.
Relator da execução penal do processo do mensalão, o ministro Luís Roberto Barroso registrou na decisão que autorizou a ex-banqueira a cumprir prisão condicional que Rabello cumpriu todos os requisitos para obtenção do benefício, como, por exemplo, se sustentar com trabalho honesto.
“Se trata de requerente primária e de bons antecedentes, havendo nos autos atestado carcerário emitido pelo Complexo Penitenciário Feminino de Belo Horizonte/MG, no sentido de que não consta registro de cometimento de falta disciplinar em desfavor da sentenciada”, escreveu o ministro em trecho da decisão."
